2,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1339,130836,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
3,,Seats,,,,,,,,,Cancelled
1339,130896,,,,Managment/,"Santosh Dentall College and Hsopital,",BDS,UR,SC,43,Allotted in 2nd
4,,,,,Paid Seats,Ghaziabad,,,,,Round
1339,130916,,,,Managment/,"Santosh Dentall College and Hsopital,",BDS,UR,OBC,3,Allotted in 2nd
5,,,,,Paid Seats,Ghaziabad,,,,,Round
1339,130926,Managment/ Paid,Thaimoogambigai Dental College and,BDS,,,,,,,Not Reported Seat
6,,Seats,Hsopt. Chennai,,,,,,,,Cancelled
1339,130951,,,,Managment/,KLE VK Inst. of Dental Scie. Belagavi,BDS,UR,OBC,11,Allotted in 2nd
7,,,,,Paid Seats,,,,,,Round
1339,131015,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
8,,Seats,,,,,,,,,Cancelled
1339,131018,Managment/ Paid,"SRM Dental College, Chennai",BDS,,,,,,,Not Reported Seat
9,,Seats,,,,,,,,,Cancelled
1340,131068,,,,Managment/,"Yenepoya Dental College, Yenepoya",BDS,UR,OBC,26,Allotted in 2nd
0,,,,,Paid Seats,,,,,,Round
1340,131078,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
1,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1340,131095,Managment/ Paid,Thaimoogambigai Dental College and,BDS,,,,,,,No Upgradation
2,,Seats,Hsopt. Chennai,,,,,,,,
1340,131109,Jain Minority,"SBKS Med. Inst. and Res. Centre,",MBBS,,,,,,,Not Reported Seat
3,,,Sumandeep Vidyapeeth,,,,,,,,Cancelled
1340,131133,Managment/ Paid,"VMS Dental College, Salem",BDS,,,,,,,Not Reported Seat
4,,Seats,,,,,,,,,Cancelled
1340,131147,Managment/ Paid,"VMS Dental College, Salem",BDS,,,,,,,Not Reported Seat
5,,Seats,,,,,,,,,Cancelled
1340,131154,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
6,,Seats,,,,,,,,,Cancelled
1340,131174,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
7,,Seats,,,,,,,,,Cancelled
1340,131228,,,,Managment/,"Rural Dental College, Loni",BDS,UR,UR,2,Allotted in 2nd
8,,,,,Paid Seats,,,,,,Round
1340,131239,Managment/ Paid,"VMS Dental College, Salem",BDS,,,,,,,Not Reported Seat
9,,Seats,,,,,,,,,Cancelled
1341,131288,Muslim Minority,"Yenepoya Dental College, Yenepoya",BDS,,,,,,,Not Reported Seat
0,,,,,,,,,,,Cancelled
1341,131292,Managment/ Paid,Thaimoogambigai Dental College and,BDS,,,,,,,Not Reported Seat
1,,Seats,Hsopt. Chennai,,,,,,,,Cancelled
1341,131307,Managment/ Paid,Thaimoogambigai Dental College and,BDS,,,,,,,Did Not Opt for
2,,Seats,Hsopt. Chennai,,,,,,,,Upgradation
1341,131314,,,,Managment/,"Santosh Dentall College and Hsopital,",BDS,UR,UR,6,Allotted in 2nd
3,,,,,Paid Seats,Ghaziabad,,,,,Round
1341,131385,,,,Managment/,"BVDU Dental College and Hospital,",BDS,UR,UR,8,Allotted in 2nd
4,,,,,Paid Seats,Navi Mumbai,,,,,Round
1341,131447,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
5,,Seats,,,,,,,,,Cancelled
1341,131471,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
6,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1341,131494,,,,Managment/,AB Shetty Memorial Inst. of Dental,BDS,UR,SC,43,Allotted in 2nd
7,,,,,Paid Seats,"Sce., Mangaluru",,,,,Round
1341,131509,Muslim Minority,"Yenepoya Dental College, Yenepoya",BDS,,,,,,,Not Reported Seat
8,,,,,,,,,,,Cancelled
1341,131514,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
9,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1342,131594,,,,Managment/,Dr. DY Patil Dental College and Hosp.,BDS,UR,UR,1,Allotted in 2nd
0,,,,,Paid Seats,Navi Mumbai,,,,,Round
1342,131622,,,,Managment/,Dr. DY Patil Dental College and Hosp.,BDS,UR,UR,46,Allotted in 2nd
1,,,,,Paid Seats,Pune,,,,,Round
1342,131631,,,,Managment/,"Manipal College of Dental Science,",BDS,UR,UR,9,Allotted in 2nd
2,,,,,Paid Seats,Mangalore,,,,,Round
1342,131643,Managment/ Paid,Thaimoogambigai Dental College and,BDS,,,,,,,Not Reported Seat
3,,Seats,Hsopt. Chennai,,,,,,,,Cancelled
1342,131644,,,,NRI Seats,Sri Ramachandra Med. College and,MBBS,UR,UR,1,Allotted in 2nd
4,,,,,,"Res. Inst., Chennai",,,,,Round
1342,131666,,,,NRI Seats,Meenakshi Ammal Dental College and,BDS,UR,OBC,1,Allotted in 2nd
5,,,,,,"Host., Chennai1",,,,,Round
1342,131673,Managment/ Paid,Thaimoogambigai Dental College and,BDS,,,,,,,Not Reported Seat
6,,Seats,Hsopt. Chennai,,,,,,,,Cancelled
1342,131684,Managment/ Paid,"SRM Dental College, Chennai",BDS,,,,,,,Not Reported Seat
7,,Seats,,,,,,,,,Cancelled
1342,131742,Managment/ Paid,Thaimoogambigai Dental College and,BDS,,,,,,,Not Reported Seat
8,,Seats,Hsopt. Chennai,,,,,,,,Cancelled
1342,131756,Managment/ Paid,"Sri Ramachandra Dental and Hospt.,",BDS,,,,,,,Did not fill up
9,,Seats,Chennai,,,,,,,,fresh choices
1343,131815,,,,Managment/,"Santosh Dentall College and Hsopital,",BDS,UR,OBC,44,Allotted in 2nd
0,,,,,Paid Seats,Ghaziabad,,,,,Round
1343,131853,,,,Managment/,Sharad Pawar Dental College and,BDS,UR,SC,12,Allotted in 2nd
1,,,,,Paid Seats,"Hospital, Wardha",,,,,Round
1343,131963,,,,Managment/,"Institute of Dental Sciences,",BDS,UR,OBC,6,Allotted in 2nd
2,,,,,Paid Seats,Bhubaneswar,,,,,Round
1343,131970,,,,Managment/,AB Shetty Memorial Inst. of Dental,BDS,UR,OBC,43,Allotted in 2nd
3,,,,,Paid Seats,"Sce., Mangaluru",,,,,Round
1343,131993,,,,Managment/,"Yenepoya Dental College, Yenepoya",BDS,UR,OBC,5,Allotted in 2nd
4,,,,,Paid Seats,,,,,,Round
1343,131995,,,,Managment/,Bharati Vidyapeeth DU Dental College,BDS,UR,UR,10,Allotted in 2nd
5,,,,,Paid Seats,"and Hospt., Pune",,,,,Round
1343,132020,Managment/ Paid,"SRM Dental College, Chennai",BDS,,,,,,,No Upgradation
6,,Seats,,,,,,,,,
1343,132027,Managment/ Paid,"VMS Dental College, Salem",BDS,,,,,,,Not Reported Seat
7,,Seats,,,,,,,,,Cancelled
1343,132059,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
8,,Seats,,,,,,,,,Cancelled
1343,132071,,,,Managment/,"Institute of Dental Sciences,",BDS,UR,SC,1,Allotted in 2nd
9,,,,,Paid Seats,Bhubaneswar,,,,,Round
1344,132081,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
0,,Seats,,,,,,,,,Cancelled
1344,132106,Managment/ Paid,"SRM Dental College, Chennai",BDS,,,,,,,Not Reported Seat
1,,Seats,,,,,,,,,Cancelled
1344,132115,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
2,,Seats,,,,,,,,,Cancelled
1344,132227,Managment/ Paid,"SRM Dental College, Chennai",BDS,,,,,,,Not Reported Seat
3,,Seats,,,,,,,,,Cancelled
1344,132270,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
4,,Seats,,,,,,,,,Cancelled
1344,132283,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
5,,Seats,,,,,,,,,Cancelled
1344,132396,,,,Managment/,Bharati Vidyapeeth DU Dental College,BDS,UR,OBC,43,Allotted in 2nd
6,,,,,Paid Seats,"and Hospt., Pune",,,,,Round
1344,132421,Managment/ Paid,"VMS Dental College, Salem",BDS,,,,,,,Not Reported Seat
7,,Seats,,,,,,,,,Cancelled
1344,132424,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
8,,Seats,,,,,,,,,Cancelled
1344,132474,Managment/ Paid,"VMS Dental College, Salem",BDS,,,,,,,Not Reported Seat
9,,Seats,,,,,,,,,Cancelled
1345,132478,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
0,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1345,132493,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
1,,Seats,,,,,,,,,Cancelled
1345,132503,Muslim Minority,"Yenepoya Dental College, Yenepoya",BDS,,,,,,,Not Reported Seat
2,,,,,,,,,,,Cancelled
1345,132512,Managment/ Paid,SRM Katt. Dental College and Hospt.,BDS,,,,,,,Not Reported Seat
3,,Seats,Chennai,,,,,,,,Cancelled
1345,132556,,,,Managment/,"Santosh Dentall College and Hsopital,",BDS,UR,SC,17,Allotted in 2nd
4,,,,,Paid Seats,Ghaziabad,,,,,Round
1345,132557,,,,Managment/,"Sri Ramachandra Dental and Hospt.,",BDS,UR,UR,2,Allotted in 2nd
5,,,,,Paid Seats,Chennai,,,,,Round
1345,132572,Jain Minority,"SBKS Med. Inst. and Res. Centre,",MBBS,,,,,,,Not Reported Seat
6,,,Sumandeep Vidyapeeth,,,,,,,,Cancelled
1345,132575,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
7,,Seats,,,,,,,,,Cancelled
1345,132585,Managment/ Paid,"VMS Dental College, Salem",BDS,,,,,,,Not Reported Seat
8,,Seats,,,,,,,,,Cancelled
1345,132631,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
9,,Seats,,,,,,,,,Cancelled
1346,132638,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
0,,Seats,,,,,,,,,Cancelled
1346,132646,Managment/ Paid,"SRM Dental College, Chennai",BDS,,,,,,,Not Reported Seat
1,,Seats,,,,,,,,,Cancelled
1346,132651,Managment/ Paid,"Sri Ramachandra Dental and Hospt.,",BDS,,,,,,,Not Reported Seat
2,,Seats,Chennai,,,,,,,,Cancelled
1346,132671,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
3,,Seats,,,,,,,,,Cancelled
1346,132692,,,,Managment/,AB Shetty Memorial Inst. of Dental,BDS,UR,UR,3,Allotted in 2nd
4,,,,,Paid Seats,"Sce., Mangaluru",,,,,Round
1346,132745,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
5,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1346,132788,,,,Managment/,AB Shetty Memorial Inst. of Dental,BDS,UR,OBC,17,Allotted in 2nd
6,,,,,Paid Seats,"Sce., Mangaluru",,,,,Round
1346,132809,,,,Managment/,"MM College of Dental Scie. and Res.,",BDS,UR,OBC,8,Allotted in 2nd
7,,,,,Paid Seats,Mullana,,,,,Round
1346,132853,Managment/ Paid,"SRM Dental College, Chennai",BDS,,,,,,,No Upgradation
8,,Seats,,,,,,,,,
1346,132854,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
9,,Seats,,,,,,,,,Cancelled
1347,132939,,,,Managment/,"Santosh Dentall College and Hsopital,",BDS,UR,UR,46,Allotted in 2nd
0,,,,,Paid Seats,Ghaziabad,,,,,Round
1347,132942,Managment/ Paid,"VMS Dental College, Salem",BDS,,,,,,,Not Reported Seat
1,,Seats,,,,,,,,,Cancelled
1347,132995,,,,Managment/,Indira Gandhi Dental College and,BDS,UR,UR,1,Allotted in 2nd
2,,,,,Paid Seats,"SBV, Pondycherry",,,,,Round
1347,133018,Managment/ Paid,"VMS Dental College, Salem",BDS,,,,,,,Not Reported Seat
3,,Seats,,,,,,,,,Cancelled
1347,133059,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
4,,Seats,,,,,,,,,Cancelled
1347,133098,Managment/ Paid,SRM Katt. Dental College and Hospt.,BDS,,,,,,,Not Reported Seat
5,,Seats,Chennai,,,,,,,,Cancelled
1347,133126,,,,Managment/,"Manipal College of Dental Science,",BDS,UR,UR,4,Allotted in 2nd
6,,,,,Paid Seats,Mangalore,,,,,Round
1347,133130,Managment/ Paid,"VMS Dental College, Salem",BDS,,,,,,,Not Reported Seat
7,,Seats,,,,,,,,,Cancelled
1347,133152,Managment/ Paid,"VMS Dental College, Salem",BDS,,,,,,,Not Reported Seat
8,,Seats,,,,,,,,,Cancelled
1347,133182,,,,Managment/,"BVDU Dental College and Hospital,",BDS,UR,OBC,44,Allotted in 2nd
9,,,,,Paid Seats,Sangli,,,,,Round
1348,133214,,,,Managment/,Bharati Vidyapeeth DU Dental College,BDS,UR,UR,40,Allotted in 2nd
0,,,,,Paid Seats,"and Hospt., Pune",,,,,Round
1348,133215,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
1,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1348,133251,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
2,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1348,133275,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
3,,Seats,,,,,,,,,Cancelled
1348,133318,NRI Seats,"JSS Medical College, Jagadguru",MBBS,,,,,,,Not Reported Seat
4,,,,,,,,,,,Cancelled
1348,133363,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
5,,Seats,,,,,,,,,Cancelled
1348,133406,Managment/ Paid,"Sri Ramachandra Dental and Hospt.,",BDS,,,,,,,Did Not Opt for
6,,Seats,Chennai,,,,,,,,Upgradation
1348,133410,Managment/ Paid,"VMS Dental College, Salem",BDS,,,,,,,Not Reported Seat
7,,Seats,,,,,,,,,Cancelled
1348,133457,,,,Managment/,"MM College of Dental Scie. and Res.,",BDS,UR,UR,43,Allotted in 2nd
8,,,,,Paid Seats,Mullana,,,,,Round
1348,133480,Managment/ Paid,"VMS Dental College, Salem",BDS,,,,,,,Not Reported Seat
9,,Seats,,,,,,,,,Cancelled
1349,133483,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
0,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1349,133507,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
1,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1349,133531,NRI Seats,"Rural Medical College and PIMS, Loni",MBBS,,,,,,,Not Reported Seat
2,,,,,,,,,,,Cancelled
1349,133556,,,,Managment/,AB Shetty Memorial Inst. of Dental,BDS,UR,UR,3,Allotted in 2nd
3,,,,,Paid Seats,"Sce., Mangaluru",,,,,Round
1349,133560,,,,Managment/,"Manipal College of Dental Science,",BDS,UR,UR,3,Allotted in 2nd
4,,,,,Paid Seats,Mangalore,,,,,Round
1349,133565,,,,Managment/,Sree Balaji Dental College and,BDS,UR,UR,20,Allotted in 2nd
5,,,,,Paid Seats,"Hospital, Chennai",,,,,Round
1349,133568,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
6,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1349,133606,,,,Jain Minority,"SBKS Med. Inst. and Res. Centre,",MBBS,UR,OBC,27,Allotted in 2nd
7,,,,,,Sumandeep Vidyapeeth,,,,,Round
1349,133608,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
8,,Seats,,,,,,,,,Cancelled
1349,133622,,,,Managment/,AB Shetty Memorial Inst. of Dental,BDS,UR,UR,43,Allotted in 2nd
9,,,,,Paid Seats,"Sce., Mangaluru",,,,,Round
1350,133637,Muslim Minority,"Yenepoya Dental College, Yenepoya",BDS,,,,,,,Not Reported Seat
0,,,,,,,,,,,Cancelled
1350,133642,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
1,,Seats,,,,,,,,,Cancelled
1350,133643,,,,Managment/,AB Shetty Memorial Inst. of Dental,BDS,UR,OBC,43,Allotted in 2nd
2,,,,,Paid Seats,"Sce., Mangaluru",,,,,Round
1350,133671,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
3,,Seats,,,,,,,,,Cancelled
1350,133714,,,,Managment/,KLE VK Inst. of Dental Scie. Belagavi,BDS,UR,UR,10,Allotted in 2nd
4,,,,,Paid Seats,,,,,,Round
1350,133725,,,,Managment/,AB Shetty Memorial Inst. of Dental,BDS,UR,UR,33,Allotted in 2nd
5,,,,,Paid Seats,"Sce., Mangaluru",,,,,Round
1350,133730,,,,Managment/,"Yenepoya Dental College, Yenepoya",BDS,UR,OBC,36,Allotted in 2nd
6,,,,,Paid Seats,,,,,,Round
1350,133762,,,,Managment/,"Manipal College of Dental Science,",BDS,UR,OBC,8,Allotted in 2nd
7,,,,,Paid Seats,Mangalore,,,,,Round
1350,133772,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
8,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1350,133793,,,,Managment/,AB Shetty Memorial Inst. of Dental,BDS,UR,OBC,2,Allotted in 2nd
9,,,,,Paid Seats,"Sce., Mangaluru",,,,,Round
1351,133794,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
0,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1351,133804,,,,Managment/,"Kalinga Institute of Dental Sciences,",BDS,UR,UR,46,Allotted in 2nd
1,,,,,Paid Seats,Bhubaneswar,,,,,Round
1351,133805,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
2,,Seats,,,,,,,,,Cancelled
1351,133905,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
3,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1351,133941,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
4,,Seats,,,,,,,,,Cancelled
1351,134025,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
5,,Seats,,,,,,,,,Cancelled
1351,134049,,,,Managment/,KLE VK Inst. of Dental Scie. Belagavi,BDS,UR,UR,13,Allotted in 2nd
6,,,,,Paid Seats,,,,,,Round
1351,134058,,,,Managment/,"MM College of Dental Scie. and Res.,",BDS,UR,UR,1,Allotted in 2nd
7,,,,,Paid Seats,Mullana,,,,,Round
1351,134074,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
8,,Seats,,,,,,,,,Cancelled
1351,134099,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Did not fill up
9,,Seats,"Hospital, Chennai",,,,,,,,fresh choices
1352,134157,,,,Managment/,"Sri Siddhartha DentalCollege, Tumkur",BDS,UR,SC,46,Allotted in 2nd
0,,,,,Paid Seats,,,,,,Round
1352,134165,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
1,,Seats,,,,,,,,,Cancelled
1352,134172,,,,Managment/,Sharad Pawar Dental College and,BDS,UR,UR,1,Allotted in 2nd
2,,,,,Paid Seats,"Hospital, Wardha",,,,,Round
1352,134195,,,,Managment/,"Santosh Dentall College and Hsopital,",BDS,UR,UR,14,Allotted in 2nd
3,,,,,Paid Seats,Ghaziabad,,,,,Round
1352,134206,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
4,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1352,134228,Managment/ Paid,"Sri Ramachandra Dental and Hospt.,",BDS,,,,,,,Not Reported Seat
5,,Seats,Chennai,,,,,,,,Cancelled
1352,134231,,,,Managment/,Bharati Vidyapeeth DU Dental College,BDS,UR,UR,14,Allotted in 2nd
6,,,,,Paid Seats,"and Hospt., Pune",,,,,Round
1352,134244,,,,Managment/,"Santosh Dentall College and Hsopital,",BDS,UR,UR,3,Allotted in 2nd
7,,,,,Paid Seats,Ghaziabad,,,,,Round
1352,134275,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
8,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1352,134299,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
9,,Seats,,,,,,,,,Cancelled
1353,134312,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,No Upgradation
0,,Seats,"Hospital, Chennai",,,,,,,,
1353,134333,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
1,,Seats,,,,,,,,,Cancelled
1353,134336,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
2,,Seats,,,,,,,,,Cancelled
1353,134355,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
3,,Seats,,,,,,,,,Cancelled
1353,134384,,,,Managment/,Indira Gandhi Dental College and,BDS,UR,OBC,46,Allotted in 2nd
4,,,,,Paid Seats,"SBV, Pondycherry",,,,,Round
1353,134393,,,,Managment/,AB Shetty Memorial Inst. of Dental,BDS,UR,UR,2,Allotted in 2nd
5,,,,,Paid Seats,"Sce., Mangaluru",,,,,Round
1353,134417,Muslim Minority,"Yenepoya Dental College, Yenepoya",BDS,,,,,,,Not Reported Seat
6,,,,,,,,,,,Cancelled
1353,134428,,,,Managment/,Sharad Pawar Dental College and,BDS,UR,SC,2,Allotted in 2nd
7,,,,,Paid Seats,"Hospital, Wardha",,,,,Round
1353,134451,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
8,,Seats,,,,,,,,,Cancelled
1353,134452,Jain Minority,"K M Shah Dental Collegel, SumanDeep",BDS,,,,,,,Not Reported Seat
9,,,Vidyapeeth Vadodara,,,,,,,,Cancelled
1354,134462,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
0,,Seats,,,,,,,,,Cancelled
1354,134468,Muslim Minority,"Yenepoya Dental College, Yenepoya",BDS,Managment/,"K M Shah Dental Collegel,",BDS,UR,UR,3,Allotted seat from
1,,,,,Paid Seats,SumanDeep Vidyapeeth Vadodara,,,,,fresh choices
1354,134501,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
2,,Seats,,,,,,,,,Cancelled
1354,134535,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
3,,Seats,,,,,,,,,Cancelled
1354,134537,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
4,,Seats,,,,,,,,,Cancelled
1354,134554,Managment/ Paid,"SRM Dental College, Chennai",BDS,,,,,,,Not Reported Seat
5,,Seats,,,,,,,,,Cancelled
1354,134574,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
6,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1354,134588,Managment/ Paid,"Sri Ramachandra Dental and Hospt.,",BDS,,,,,,,Not Reported Seat
7,,Seats,Chennai,,,,,,,,Cancelled
1354,134594,,,,Managment/,AB Shetty Memorial Inst. of Dental,BDS,UR,SC,43,Allotted in 2nd
8,,,,,Paid Seats,"Sce., Mangaluru",,,,,Round
1354,134598,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
9,,Seats,,,,,,,,,Cancelled
1355,134612,Managment/ Paid,"JWAHAR LAL NEHRU M.C. AMU,",MBBS,,,,,,,Not Reported Seat
0,,Seats,ALIGARH,,,,,,,,Cancelled
1355,134613,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
1,,Seats,,,,,,,,,Cancelled
1355,134648,Managment/ Paid,"Saveetha Dental College, Chennai",BDS,,,,,,,Not Reported Seat
2,,Seats,,,,,,,,,Cancelled
1355,134669,,,,Managment/,"Santosh Dentall College and Hsopital,",BDS,UR,OBC,2,Allotted in 2nd
3,,,,,Paid Seats,Ghaziabad,,,,,Round
1355,134670,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
4,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1355,134824,,,,Managment/,KLE VK Inst. of Dental Scie. Belagavi,BDS,UR,UR,8,Allotted in 2nd
5,,,,,Paid Seats,,,,,,Round
1355,134830,,,,Managment/,"BVDU Dental College and Hospital,",BDS,UR,UR,2,Allotted in 2nd
6,,,,,Paid Seats,Sangli,,,,,Round
1355,134859,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Did Not Opt for
7,,Seats,"Hospital, Chennai",,,,,,,,Upgradation
1355,134934,Managment/ Paid,"SRM Dental College, Chennai",BDS,Managment/,"BVDU Dental College and Hospital,",BDS,UR,UR,13,Allotted seat from
8,,Seats,,,Paid Seats,Navi Mumbai,,,,,fresh choices
1355,134952,,,,NRI Seats,"SBMPMCH and RC, B.L.D.E",MBBS,UR,UR,1,Allotted in 2nd
9,,,,,,"University, Vijayapura",,,,,Round
1356,134983,,,,Jain Minority,"SBKS Med. Inst. and Res. Centre,",MBBS,UR,UR,1,Allotted in 2nd
0,,,,,,Sumandeep Vidyapeeth,,,,,Round
1356,134999,NRI Seats,"JSS Medical College, Jagadguru",MBBS,,,,,,,Not Reported Seat
1,,,,,,,,,,,Cancelled
1356,135043,,,,Managment/,"Santosh Dentall College and Hsopital,",BDS,UR,SC,9,Allotted in 2nd
2,,,,,Paid Seats,Ghaziabad,,,,,Round
1356,135056,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
3,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1356,135063,Managment/ Paid,"SRM Dental College, Chennai",BDS,,,,,,,Not Reported Seat
4,,Seats,,,,,,,,,Cancelled
1356,135091,Muslim Minority,"Yenepoya Dental College, Yenepoya",BDS,,,,,,,Not Reported Seat
5,,,,,,,,,,,Cancelled
1356,135101,Muslim Minority,"Yenepoya Dental College, Yenepoya",BDS,,,,,,,Did Not Opt for
6,,,,,,,,,,,Upgradation
1356,135121,Managment/ Paid,"Sri Ramachandra Dental and Hospt.,",BDS,,,,,,,Not Reported Seat
7,,Seats,Chennai,,,,,,,,Cancelled
1356,135160,Managment/ Paid,Sree Balaji Dental College and,BDS,,,,,,,Not Reported Seat
8,,Seats,"Hospital, Chennai",,,,,,,,Cancelled
1356,135201,,,,Managment/,KLE VK Inst. of Dental Scie. Belagavi,BDS,UR,UR,7,Allotted in 2nd
9,,,,,Paid Seats,,,,,,Round
1357,135226,,,,Managment/,Indira Gandhi Dental College and,BDS,UR,OBC,46,Allotted in 2nd
0,,,,,Paid Seats,"SBV, Pondycherry",,,,,Round
1357,135245,Managment/ Paid,"Sri Ramachandra Dental and Hospt.,",BDS,Managment/,"Manipal College of Dental Science,",BDS,UR,UR,9,Allotted seat from
1,,Seats,Chennai,,Paid Seats,Mangalore,,,,,fresh choices
1357,135264,,,,Managment/,"Sri Ramachandra Dental and Hospt.,",BDS,UR,UR,32,Allotted in 2nd
2,,,,,Paid Seats,Chennai,,,,,Round
1357,135290,,,,Managment/,"Manipal College of Dental Science,",BDS,UR,UR,2,Allotted in 2nd
3,,,,,Paid Seats,Mangalore,,,,,Round
